,id,phone_number,is_terrorist,gender,age,family_linkage,special_tag,father_id,mother_id,spouse_id,call_group
974,838011924,4072923,False,f,21,False,,267441717,792643025,411651211,citizen_group_12
975,908161969,6504707,False,f,74,False,,0,0,0,terror_group_31
976,579440589,7873031,False,m,53,False,,0,652400074,239304111,citizen_group_48
977,230179371,5789853,False,f,55,False,,332184589,259608499,304734842,citizen_group_118
978,698082884,1747272,False,m,25,False,,605570890,266009444,146142126,citizen_group_201
979,323868777,5717628,False,m,31,False,,150104850,665379483,0,citizen_group_71
980,921371386,7982772,False,m,73,False,,0,0,892536666,citizen_group_48
981,709634765,3142899,False,f,61,False,,0,0,157538200,terror_group_0
982,972957060,6975439,False,f,51,False,,553822571,238860082,307422625,citizen_group_101
983,230503820,5659869,True,m,17,False,,370399366,347034865,605892656,terror_group_30
984,497854587,6088329,True,m,34,False,,734295157,548724258,594201122,terror_group_33
985,922879754,4119863,True,m,18,False,,581548420,283591451,234368466,terror_group_9
986,182450560,7022207,False,f,50,False,,0,633352408,560845835,citizen_group_131
987,863925613,4907070,False,f,52,False,,0,161388968,772331951,terror_group_23
988,491325759,3653973,False,f,61,False,,0,0,588507763,citizen_group_202
989,352223082,9959253,False,m,15,False,,496761360,508066500,370833300,citizen_group_16
990,164859098,2240489,True,m,19,False,,690882279,670564073,171538965,terror_group_8
991,821543137,2801977,False,m,49,False,,630979023,148821923,588276804,citizen_group_181
992,516998802,6731354,False,m,19,False,,604162899,617203056,0,terror_group_3
993,676853859,3505176,False,f,52,False,,0,568886069,318929595,citizen_group_94
994,572156116,9151541,False,m,38,False,,308790542,308801687,651007973,citizen_group_92
995,550883253,5789747,False,f,65,False,,0,0,0,citizen_group_158
996,488556737,5826378,False,m,67,False,,0,0,408915895,terror_group_24
997,816145013,1798966,False,f,54,False,,0,0,442004347,citizen_group_62
998,972008797,6616839,False,m,19,False,,979319613,675357186,439216754,terror_group_72
999,779356336,9467192,False,m,17,False,,226401988,308465786,516899603,citizen_group_20
1000,786033729,7120906,False,f,26,False,,509070619,486301845,995137798,citizen_group_214
1001,522677409,3748563,False,f,27,False,,630480599,984712595,554949411,citizen_group_204
1002,201319697,4801952,False,f,34,False,,727045534,130386575,835685598,citizen_group_21
1003,581987139,5302893,False,m,59,False,,0,0,808321245,citizen_group_189
1004,748384018,3790663,False,m,67,False,,0,0,480542830,terror_group_48
1005,227571436,9793746,False,f,35,False,,457652600,248892244,857894668,citizen_group_168
1006,486955324,8153058,False,f,43,False,,170105526,427027773,273515559,citizen_group_178
1007,327107214,2852408,False,f,52,False,,991270390,266821935,259449980,citizen_group_56
1008,373563394,3305111,False,f,74,False,,0,0,0,terror_group_39
1009,104447360,2932987,False,m,55,False,,0,613707041,350618263,terror_group_13
1010,952680529,6246796,False,m,24,False,,327140124,418189783,0,citizen_group_89
1011,471371795,5347677,False,f,48,False,,682159321,633000613,349648760,terror_group_68
1012,768439512,7926282,False,f,65,False,,0,0,698943395,citizen_group_106
1013,452690564,8578090,False,m,58,False,,0,558748029,397198721,citizen_group_45
1014,883144936,6333452,False,m,72,False,,0,0,830309698,citizen_group_172
1015,244379132,1630730,False,f,69,False,,0,0,0,citizen_group_54
1016,993642019,3063462,False,f,44,False,,400156455,213346799,943494521,citizen_group_81
1017,268805023,8463146,False,f,12,False,,780608843,662000149,224618684,citizen_group_222
1018,918384042,8837878,False,f,37,False,,934665193,964134556,615777182,citizen_group_57
1019,478370039,2920426,False,m,12,False,,275127707,920686410,0,citizen_group_154
1020,665177324,8274096,False,f,31,False,,623448198,896854093,652105472,citizen_group_197
1021,704505158,1828035,False,f,64,False,,0,0,614733393,citizen_group_49
1022,557937136,9250127,False,m,53,False,,0,0,0,terror_group_24
1023,255127341,1284307,False,f,12,False,,334989161,237504095,700109938,citizen_group_124
1024,436994438,7740271,False,m,59,False,,0,0,982702756,citizen_group_132
1025,492862200,5599472,False,m,72,False,,0,0,466736246,citizen_group_87
1026,670361042,6982870,False,f,18,False,,810068738,895452364,125596343,citizen_group_56
1027,320775163,5766670,False,f,32,False,,698840642,713957399,211693591,citizen_group_18
1028,465218647,6745035,False,m,67,False,,0,0,125981109,citizen_group_44
1029,205042729,1373266,False,m,70,False,,0,0,0,citizen_group_194
1030,895256068,3070511,False,m,60,False,,0,0,917111102,citizen_group_133
1031,344648512,4954547,False,f,39,False,,0,373064644,633003567,citizen_group_122
1032,348355525,9422802,False,f,33,False,,0,187346571,102368150,citizen_group_54
1033,707743619,2205297,False,f,48,False,,793476601,933023957,300258479,terror_group_31
1034,660870207,3962638,False,m,29,False,,380325462,182044149,612476756,citizen_group_132
1035,861627127,8370413,True,f,19,False,,959465067,651122768,204672012,terror_group_14
1036,835161518,4027808,False,m,26,False,,128121254,675026544,526243410,citizen_group_14
1037,578559390,6815174,False,f,13,False,,858411076,623475590,742485305,citizen_group_43
1038,647446861,7730702,False,f,43,False,,583052853,504150679,752971494,terror_group_6
1039,560766716,5295726,False,f,46,False,,825972236,580900834,260804723,citizen_group_36
1040,580281529,8455286,False,f,31,False,,275000702,792767195,553845225,terror_group_59
1041,549510555,9629984,False,f,73,False,,0,0,0,citizen_group_213
1042,501543110,2291361,False,m,32,False,,0,461289618,377677164,terror_group_39
1043,750000407,4508431,False,m,43,False,,349194557,930414997,435551527,citizen_group_17
1044,187156541,7626590,False,m,67,False,,0,0,387906934,citizen_group_17
1045,364120334,2008215,False,f,22,False,,163598899,965593789,743630720,citizen_group_3
1046,363821083,1952856,False,f,24,False,,975039457,244202018,491644009,citizen_group_80
1047,876419281,7381304,False,m,13,False,,398394794,471309898,374472848,citizen_group_198
1048,697425919,6976710,False,f,58,False,,0,0,459415358,terror_group_67
1049,678411053,3105910,False,f,45,False,,0,182847572,728153466,citizen_group_124
1050,824190385,4740558,False,f,47,False,,383562050,703615245,110318801,citizen_group_166
1051,160957960,6069429,False,f,25,False,,628666737,926128502,613888943,citizen_group_52
1052,453092363,7139437,False,f,12,False,,828897272,285030105,135047929,citizen_group_83
1053,593931314,2147035,False,m,45,False,,0,689208261,775157441,citizen_group_171
1054,790560998,5592690,False,m,36,False,,0,837516819,344343414,citizen_group_165
1055,555455141,3947758,False,m,31,False,,314528524,253657320,550093090,citizen_group_97
1056,549202208,6540459,False,f,61,False,,0,0,424407837,terror_group_47
1057,324787585,4843851,False,f,15,False,,327140124,119449703,861314962,citizen_group_15
1058,232082695,1352514,False,m,71,False,,0,0,785512998,citizen_group_21
1059,941973922,8171530,False,m,72,False,,0,0,957796358,terror_group_9
1060,182621469,5825976,False,f,14,False,,458775396,324886261,872560670,citizen_group_156
1061,854130672,9712109,True,m,20,False,,697967520,645475642,631903253,terror_group_45
1062,464479111,3745997,False,m,58,False,,0,0,0,citizen_group_93
1063,712803002,9499971,False,m,73,False,,0,0,536609951,citizen_group_172
1064,913511811,8729653,False,m,60,False,,0,0,938305010,citizen_group_96
1065,838588800,7886133,False,m,51,False,,0,651708109,478796638,terror_group_28
1066,723178309,4735932,False,f,48,False,,0,990384036,327376896,citizen_group_162
1067,645762050,1267003,False,f,31,False,,130644455,892637841,736989397,terror_group_54
1068,180832914,4325681,False,f,21,False,,150062274,736153786,911068923,terror_group_42
1069,986646472,4530425,False,f,42,False,,652470570,522139963,297536001,citizen_group_192
1070,799263388,2744988,False,f,36,False,,509825918,538196394,431421256,citizen_group_52
1071,128489693,9752898,False,m,15,False,,239977146,763569145,593676615,terror_group_65
1072,644046764,2055905,True,m,24,False,,880219812,485157822,785510754,terror_group_1
1073,156973592,9552947,False,m,35,False,,472939191,658669233,373464040,citizen_group_107
1074,526278915,8669575,False,f,36,False,,994614182,178700152,369535788,citizen_group_221
1075,108712896,8820548,False,f,64,False,,0,0,608046949,citizen_group_164
1076,361213353,7748650,False,f,27,False,,334789219,323004870,958238336,citizen_group_203
1077,463741254,4827314,False,m,74,False,,0,0,486241558,citizen_group_161
1078,299198918,7417784,False,f,64,False,,0,0,919217641,terror_group_44
1079,227337391,1384601,False,m,20,False,,176295057,350414447,888053104,terror_group_67
1080,608769606,6775483,False,f,52,False,,0,771915401,855868972,terror_group_21
1081,642359906,2351298,False,m,64,False,,0,0,471418678,citizen_group_163
1082,154724412,6627821,False,m,41,False,,753440668,236189560,285932805,citizen_group_109
1083,446523940,7993605,False,f,48,False,,0,516734127,144759629,terror_group_42
1084,415077052,4243617,False,f,39,False,,163127696,787113173,167797121,citizen_group_138
1085,644850427,8130414,True,f,14,False,,166384312,639051674,972008797,terror_group_25
1086,850378885,5832850,False,f,66,False,,0,0,0,citizen_group_74
1087,412845929,6606464,False,f,21,False,,415055900,953019518,712567672,citizen_group_196
1088,751396473,5851083,False,f,43,False,,0,580640006,947661587,citizen_group_38
1089,238652744,4401297,False,m,39,False,,807083486,556140224,840920602,citizen_group_142
1090,729351650,8815100,False,m,34,False,,646937991,758879479,536560878,citizen_group_52
1091,494012596,7166106,False,f,57,False,,0,0,501010889,citizen_group_59
1092,595662644,6755534,False,m,37,False,,652105472,898700961,113580787,citizen_group_16
1093,806545367,1134372,False,m,12,False,,691167887,437209050,0,citizen_group_86
1094,606633560,9973409,False,f,17,False,,727402789,504639965,103800510,terror_group_2
1095,591729517,1809443,False,m,34,False,,852915139,609865426,0,citizen_group_38
1096,792811524,4006085,False,m,26,False,,773038056,842768416,632376008,citizen_group_57
1097,219493968,9414600,False,m,68,False,,0,0,0,terror_group_57
1098,532904479,7175327,False,f,63,False,,0,0,231426673,citizen_group_0
1099,681310626,9103330,False,f,39,False,,0,943259602,323689912,terror_group_45
1100,649451696,2630176,False,f,42,False,,0,238936455,953579417,citizen_group_64
1101,633658957,7278307,False,f,44,False,,957046892,941907003,148984416,terror_group_9
1102,816810534,4251312,False,m,28,False,,871309044,119691332,384674208,terror_group_62
1103,870012096,2092956,False,f,67,False,,0,0,948226876,citizen_group_51
1104,675060766,3318227,False,m,61,False,,0,0,0,citizen_group_53
1105,409822817,9827417,False,m,49,False,,405602353,637786325,360790203,terror_group_66
1106,906696119,6058711,False,f,50,False,,530354117,949406320,185141641,citizen_group_36
1107,134897254,1502681,False,f,69,False,,0,0,0,terror_group_39
1108,605835935,1537473,False,f,31,False,,524139316,840376508,207184136,citizen_group_136
1109,925569674,7495209,False,m,36,False,,457652600,248892244,791875272,citizen_group_171
1110,213700665,1537946,False,m,16,False,,542618204,836073608,490920454,citizen_group_53
1111,590871227,1736463,False,m,21,False,,441398214,131317174,0,citizen_group_219
1112,478711971,1139631,False,f,24,False,,826398181,817695085,267883633,citizen_group_105
1113,977493480,3120708,False,m,39,False,,321173091,475329304,180639487,terror_group_18
1114,291039982,8084714,False,m,20,False,,675255532,163705670,396217488,citizen_group_3
1115,375923495,5123620,False,m,23,False,,468140244,596106670,0,citizen_group_213
1116,688477128,7677320,False,m,26,False,,460550220,226694860,696679660,citizen_group_154
1117,312863164,4110122,False,m,64,False,,0,0,181225900,citizen_group_19
1118,497456591,4232696,False,f,56,False,,0,0,522141544,citizen_group_160
1119,181551537,2546136,False,m,59,False,,0,0,868981087,citizen_group_20
1120,538204466,5120042,False,f,73,False,,0,0,0,terror_group_29
1121,643120531,5736773,False,f,49,False,,0,449687691,132009740,citizen_group_203
1122,794469838,2616645,False,f,68,False,,0,0,0,citizen_group_194
1123,121988199,3312258,False,m,34,False,,0,166358707,908662356,citizen_group_49
1124,131430110,7416459,False,m,13,False,,618076161,913693716,0,terror_group_67
1125,440102205,7806851,False,f,74,False,,0,0,0,citizen_group_66
1126,478361965,4925366,False,f,41,False,,514608460,934487206,118140174,terror_group_28
1127,207260938,5945726,False,f,67,False,,0,0,755966711,citizen_group_225
1128,785064967,2835425,False,m,57,False,,0,803152655,889424322,citizen_group_191
1129,760834605,9920446,True,f,18,False,,351784842,322646633,318079400,terror_group_5
1130,560491431,3006054,False,m,41,False,,191162170,418900665,341238731,citizen_group_69
1131,426855000,7207905,True,m,22,False,,698201832,265130681,186272239,terror_group_53
1132,549682155,6097028,False,m,20,False,,705960800,374880176,500525181,citizen_group_107
1133,879387129,4265930,False,m,30,False,,960731615,718526083,0,citizen_group_72
1134,246905121,6181646,False,m,45,False,,863474017,634924151,703238878,terror_group_17
1135,350808027,5771868,False,m,28,False,,324749070,807480648,332225138,citizen_group_26
1136,736305848,3706431,False,m,19,False,,749074205,415788330,901885140,citizen_group_41
1137,830749205,1033234,False,f,16,False,,774795934,786205557,809916616,citizen_group_117
1138,626647290,7851009,False,f,18,False,,136499441,910936240,676055313,terror_group_60
1139,836959606,2694585,False,m,49,False,,0,734421117,0,citizen_group_148
1140,511323764,1853342,True,m,19,False,,725037924,169728468,0,terror_group_20
1141,912124005,9950515,False,f,47,False,,0,930495272,860459508,citizen_group_117
1142,423792766,4867407,False,m,40,False,,0,269884465,526571314,terror_group_25
1143,957672619,1165519,False,f,14,False,,571504967,109238795,262946055,citizen_group_169
1144,740174369,6100928,False,f,71,False,,0,0,669502634,terror_group_68
1145,795492901,7922208,False,m,14,False,,878130281,612653322,223857248,citizen_group_20
1146,307333762,5111627,False,m,58,False,,0,0,216602565,terror_group_34
1147,652659865,3423490,False,m,31,False,,308790542,758572483,0,citizen_group_48
1148,753012156,5852884,False,f,65,False,,0,0,0,citizen_group_91
1149,659819544,9825812,False,m,43,False,,767197866,660675245,954324632,terror_group_47
1150,339462873,1634869,False,m,48,False,,0,383931343,238285337,citizen_group_201
1151,854444828,5586470,False,f,64,False,,0,0,869881462,citizen_group_131
1152,886967502,8988972,False,f,69,False,,0,0,0,citizen_group_80
1153,394107275,1246120,False,f,33,False,,759573047,443489650,971226898,citizen_group_4
1154,213084457,9546019,False,m,31,False,,289343131,325456977,783383214,citizen_group_143
1155,309752933,6048838,False,f,41,False,,0,964340648,439801221,citizen_group_41
1156,378817809,3436428,False,m,37,False,,815221316,200383613,817716891,citizen_group_204
1157,574496720,3251360,False,f,19,False,,585668159,990830011,753390912,citizen_group_220
1158,252351791,5462608,False,f,40,False,,0,895129405,952432891,citizen_group_53
1159,533792403,3818988,False,m,17,False,,727402789,504639965,686877712,citizen_group_1
1160,992760218,5028166,False,m,45,False,,276871613,643529205,0,citizen_group_139
1161,404106714,7652882,False,m,30,False,,213795446,397754563,178419820,citizen_group_29
1162,775812680,3855966,False,m,28,False,,843619338,385866544,257948608,citizen_group_102
1163,337277996,5615561,False,f,47,False,,585092980,529478365,380523556,terror_group_60
1164,548040079,8872004,False,f,17,False,,733234913,982147629,805965328,citizen_group_125
1165,325090796,7716236,True,m,16,False,,953764077,185992015,930109955,terror_group_13
1166,700698702,7201914,False,m,55,False,,0,590711888,200745673,citizen_group_181
1167,318114024,8464241,False,f,55,False,,0,0,436936041,citizen_group_124
1168,347922045,3375353,False,f,61,False,,0,0,693530429,citizen_group_18
1169,200153024,2029027,False,f,19,False,,194581360,530802737,496517957,citizen_group_86
1170,455938764,2797867,False,m,67,False,,0,0,0,terror_group_47
1171,213457463,8447859,False,f,28,False,,468138459,813609867,214735461,citizen_group_45
1172,634016523,5850213,False,f,48,False,,444569626,429277290,630480599,citizen_group_115
1173,533097855,1102567,False,m,36,False,,603224543,113340935,698265906,terror_group_58
1174,745759981,1062858,False,m,14,False,,794259926,888858272,415748345,terror_group_70
1175,958434884,1044461,False,f,42,False,,446940216,941337579,841688897,citizen_group_69
1176,159179522,2938038,False,m,65,False,,0,0,391373408,citizen_group_87
1177,632608947,1407912,False,f,50,False,,0,784020520,408258970,citizen_group_162
1178,514128803,3122252,False,m,60,False,,0,0,768164484,terror_group_35
1179,795264852,8043906,False,f,30,False,,0,884625237,331050368,citizen_group_77
1180,947957891,5752538,False,m,68,False,,0,0,399268039,terror_group_25
1181,383071263,2927105,False,f,66,False,,0,0,147789957,citizen_group_168
1182,295849623,3469832,False,f,27,False,,923762082,617240728,909735849,citizen_group_35
1183,493977179,4637374,False,f,56,False,,0,0,915890711,citizen_group_141
1184,101901512,3899885,False,m,21,False,,614688531,802028555,486373115,citizen_group_198
1185,320566761,4482478,False,m,61,False,,0,0,886809423,citizen_group_87
1186,681334620,2938266,False,m,23,False,,250102845,168153250,500942485,citizen_group_133
1187,479618825,3825565,False,m,43,False,,548641766,255578997,179594269,citizen_group_120
1188,101834209,8795274,False,f,50,False,,0,639594485,804314049,citizen_group_125
1189,151887357,5582175,False,f,56,False,,0,298301225,758428243,terror_group_11
1190,285585206,1404347,False,f,23,False,,327476443,701041312,891626267,terror_group_67
1191,843695365,3767810,False,m,33,False,,880219812,485157822,838446032,citizen_group_175
1192,481016783,2812393,False,f,46,False,,0,489087489,385626589,citizen_group_52
1193,874506372,1424275,False,m,69,False,,0,0,951588958,citizen_group_211
1194,550898693,7849738,False,f,71,False,,0,0,0,citizen_group_202
1195,120254436,8445330,False,m,49,False,,708839840,578592211,993484952,citizen_group_108
1196,560176679,5630706,False,m,52,False,,950926501,523861730,410448675,citizen_group_60
1197,415277459,8928873,False,m,45,False,,642094180,737329469,881259660,terror_group_4
1198,539366122,6092161,False,f,30,False,,521913778,452454389,218612425,citizen_group_205
1199,727907608,8312001,False,f,39,False,,669502634,799103869,416766929,terror_group_51
1200,144426385,1861594,False,f,53,False,,0,665601205,411794278,terror_group_19
1201,247959363,1116672,False,m,59,False,,0,0,0,terror_group_21
1202,375644286,7327142,False,f,19,False,,519594677,302044211,756362424,terror_group_19
1203,423257608,2531060,False,m,29,False,,577082560,994222545,108730737,terror_group_59
1204,833797439,9217255,False,f,20,False,,543729350,714364368,793378661,terror_group_51
1205,874826087,6534754,False,f,28,False,,972054012,990790493,189424105,citizen_group_122
1206,903726862,9793255,True,f,13,False,,595688057,772537319,447292409,terror_group_43
1207,712125508,7309469,False,m,38,False,,852350249,173068880,896294631,citizen_group_209
1208,430134874,3450706,False,m,22,False,,924276671,115656223,392598282,citizen_group_43
1209,102446911,2112312,False,m,26,False,,404696185,551977469,685707629,terror_group_22
1210,566617803,5672538,False,m,45,False,,0,427623950,193562444,citizen_group_177
1211,590404645,3708942,False,m,54,False,,0,295212742,693951680,citizen_group_167
1212,304241259,7994656,False,m,55,False,,0,727106628,638250160,terror_group_8
1213,369067025,6471607,False,m,18,False,,601754413,531848186,951092995,citizen_group_133
1214,433721100,7268209,False,f,22,False,,181223181,299050176,596854685,citizen_group_38
1215,622375493,3290780,False,m,51,False,,0,721521228,647946456,citizen_group_111
1216,479751613,3217906,False,f,34,False,,994239054,226837172,922923141,citizen_group_209
1217,944234164,6945383,False,f,34,False,,719147063,150684178,568839039,citizen_group_159
1218,791317372,6047898,False,m,45,False,,0,108078110,911653741,citizen_group_152
1219,914978073,2424222,False,f,25,False,,372828517,188373881,472801401,terror_group_14
1220,780615407,9713028,False,m,19,False,,533077538,301203395,192659286,citizen_group_224
1221,627224276,8593765,False,m,32,False,,354153904,850877941,341387538,terror_group_41
1222,731083516,2211794,False,m,46,False,,511042004,474082693,165484299,citizen_group_73
1223,410837495,7710430,False,f,17,False,,432954765,233175153,980887363,terror_group_49
1224,576989666,2907994,False,f,14,False,,436399679,196748454,743280535,terror_group_21
1225,746393134,1675519,False,m,56,False,,0,488984582,916315047,citizen_group_93
1226,236623855,4433788,False,m,71,False,,0,0,454471622,citizen_group_20
1227,613237018,7070268,False,f,12,False,,894943439,181426753,593358500,terror_group_7
1228,276673320,8936608,False,m,71,False,,0,0,582201638,citizen_group_5
1229,573402965,4315928,False,f,58,False,,0,0,468421848,citizen_group_9
1230,995370402,7260188,False,f,74,False,,0,0,0,citizen_group_101
1231,381008696,1393667,False,m,43,False,,418447826,906278698,0,citizen_group_6
1232,262417950,7317983,False,m,21,False,,364796189,766596499,576409352,citizen_group_41
1233,258822138,2559023,False,m,65,False,,0,0,0,citizen_group_191
1234,864470456,3075359,False,m,51,False,,0,864521041,489107055,citizen_group_151
1235,414425032,1269621,False,m,71,False,,0,0,652940293,terror_group_43
1236,105023366,3962237,False,m,42,False,,0,938767403,300057350,terror_group_55
1237,168208274,9067168,False,m,20,False,,846317476,615840958,424602246,citizen_group_69
1238,492064972,9933073,False,f,38,False,,0,368523840,699718038,terror_group_55
1239,393432002,8989844,False,m,57,False,,0,0,666533806,citizen_group_114
1240,215892630,7259899,False,f,37,False,,940901178,439206019,793260224,citizen_group_147
1241,905557545,5609772,False,m,38,False,,617844092,355587287,246720650,terror_group_69
1242,303654898,8063972,False,m,16,False,,391990452,958242552,426848986,citizen_group_79
1243,676480759,3734114,False,f,42,False,,174690455,867127244,394254206,citizen_group_170
1244,657257861,2301274,False,f,64,False,,0,0,245346767,terror_group_51
1245,359580271,9250363,False,f,34,False,,731846273,316056344,148984416,citizen_group_184
1246,699380751,6798471,False,m,40,False,,994239054,367630787,967908906,citizen_group_67
1247,942741991,5662338,False,m,37,False,,725085841,633950006,177158272,citizen_group_215
1248,728900202,9143807,False,m,15,False,,953530320,686856684,446408265,terror_group_14
1249,361593934,9112957,False,m,23,False,,435107887,293741854,0,citizen_group_222
1250,733137587,3518152,False,m,15,False,,502204067,726222086,824934603,citizen_group_213
1251,740966635,7547295,True,m,17,False,,513610484,887069032,901381411,terror_group_1
1252,959562863,8717436,False,m,67,False,,0,0,0,citizen_group_5
1253,816536849,3159489,False,f,71,False,,0,0,195281700,terror_group_32
1254,647129369,6606758,False,f,44,False,,222519915,330868124,110318801,terror_group_1
1255,968706376,4562977,False,m,31,False,,459553639,621949491,0,citizen_group_11
1256,125890868,8464181,False,f,69,False,,0,0,0,citizen_group_109
1257,946309739,2656489,False,m,58,False,,0,0,767145750,citizen_group_196
1258,811454319,2259915,False,m,73,False,,0,0,574842954,citizen_group_126
1259,487113686,9161951,False,m,50,False,,0,248911315,0,citizen_group_99
1260,567373095,7840270,False,m,38,False,,470497265,408946670,317661029,citizen_group_140
1261,113799747,6923048,False,m,43,False,,268532261,452424613,255924804,citizen_group_156
1262,761098388,3912017,False,f,32,False,,273559718,199661739,245906010,citizen_group_163
1263,209959147,2615461,False,m,36,False,,708762668,933077460,898894883,citizen_group_82
1264,762903697,4296271,False,m,39,False,,0,151903590,0,citizen_group_22
1265,848315102,1952518,False,m,34,False,,298862566,199109625,703490332,citizen_group_192
1266,853081641,3053723,False,m,16,False,,787966930,228860670,0,citizen_group_85
1267,542503526,1221097,False,f,40,False,,540475171,848985242,866690598,citizen_group_138
1268,440097702,5465424,True,f,17,False,,694011499,612720673,798870956,terror_group_54
1269,353813310,2945577,False,m,22,False,,423230531,244970419,201787849,citizen_group_179
1270,167549777,4125357,False,m,44,False,,636070312,464655417,953565950,citizen_group_187
1271,332017234,3170876,False,m,13,False,,396861113,757209597,657735630,terror_group_27
1272,187679322,5711652,False,m,68,False,,0,0,130408166,citizen_group_186
1273,385296284,8247915,False,f,20,False,,237242097,730265018,412643651,terror_group_67
1274,595436782,3709431,False,f,34,False,,765249380,625361405,645829244,citizen_group_124
1275,608809347,2614274,False,f,69,False,,0,0,0,citizen_group_109
1276,848700357,2659740,False,f,25,False,,907118608,178653999,792079044,citizen_group_163
1277,613493297,8548534,False,m,51,False,,661421695,546103121,962360217,citizen_group_165
1278,138073652,8726654,False,f,47,False,,368291025,296010262,530615438,terror_group_31
1279,986579346,6490566,False,f,62,False,,0,0,100502297,citizen_group_182
1280,611703175,7403006,False,m,66,False,,0,0,0,citizen_group_51
1281,259078185,6050207,False,m,13,False,,856502149,261608747,312460093,terror_group_51
1282,126342056,8683348,False,m,32,False,,933394874,193771950,988964048,citizen_group_11
1283,237289732,6075043,False,f,12,False,,583020746,643779077,201004029,citizen_group_166
1284,500094503,4405438,False,f,64,False,,0,0,245742628,citizen_group_218
1285,440300133,2176274,False,f,58,False,,0,0,676411831,terror_group_59
1286,657916911,2633024,False,m,23,False,,560176679,410448675,952457740,citizen_group_177
1287,967078938,2751072,False,f,32,False,,775108320,898397081,444421188,citizen_group_178
1288,667608012,1379116,False,m,53,False,,0,0,522072262,terror_group_38
1289,543688889,6945775,False,f,28,False,,324710581,760310697,557747288,citizen_group_113
1290,899623692,9560195,False,f,37,False,,989374959,201424271,952866290,citizen_group_122
1291,263805362,4939844,False,f,24,False,,343369273,227993036,792630721,terror_group_19
1292,242311790,5215420,False,m,72,False,,0,0,261023243,citizen_group_220
1293,112875004,4218969,False,m,73,False,,0,0,0,citizen_group_150
1294,506656506,4914527,False,f,73,False,,0,0,0,citizen_group_78
1295,566065419,8631934,False,m,42,False,,0,550883253,919295122,citizen_group_155
1296,932205294,4973990,False,m,48,False,,554057810,833500240,709479311,citizen_group_51
1297,850086778,2285162,False,m,31,False,,349194557,801647331,837792501,citizen_group_165
1298,290263804,9922832,False,m,51,False,,345815612,816206036,384735306,terror_group_50
1299,568929670,8021264,False,m,63,False,,0,0,566159646,citizen_group_217
1300,554404678,4180219,False,f,46,False,,419730384,856225795,443583932,citizen_group_70
1301,364493412,8278543,False,m,30,False,,0,373563394,596319178,citizen_group_49
1302,814048077,7672931,False,f,45,False,,0,839158154,138310906,citizen_group_216
1303,103568502,3525192,False,f,20,False,,628468823,458802457,857015432,citizen_group_93
1304,255402266,3054391,False,f,58,False,,0,0,502586145,citizen_group_62
1305,682265393,6437437,False,m,36,False,,611898541,190991801,708874068,citizen_group_1
1306,619815701,9463512,True,m,14,False,,974176654,791579873,688373851,terror_group_11
1307,235451598,8270923,False,f,61,False,,0,0,181641083,terror_group_33
1308,168086143,6771350,False,f,73,False,,0,0,0,citizen_group_31
1309,992633608,7793665,False,m,15,False,,985336091,495284988,0,terror_group_37
1310,276268690,6056555,False,f,35,False,,234053623,644398861,337316863,terror_group_30
1311,911539677,8242946,False,m,56,False,,0,351824971,0,citizen_group_66
1312,572910848,5854114,False,m,66,False,,0,0,629799336,citizen_group_74
1313,560489368,7879407,False,m,12,False,,327140124,119449703,0,terror_group_37
1314,662765542,8252730,False,m,16,False,,221578180,484547046,992369150,citizen_group_102
1315,626727498,6365234,False,f,45,False,,578175816,653825903,983555801,terror_group_18
1316,289912263,8447544,False,f,15,False,,991203149,877782172,700595184,citizen_group_225
1317,161484702,9120136,False,f,66,False,,0,0,0,citizen_group_70
1318,182296584,2747382,False,m,62,False,,0,0,702324017,citizen_group_51
1319,670882335,4438930,False,f,61,False,,0,0,127790686,citizen_group_186
1320,262177157,4604075,False,m,53,False,,0,660867932,422496060,citizen_group_152
1321,260994146,7587858,False,f,19,False,,972054012,990790493,446243691,citizen_group_90
1322,155421708,1361025,False,f,43,False,,338696650,790062471,341165261,citizen_group_27
1323,367773307,3991763,False,m,60,False,,0,0,260674609,citizen_group_38
1324,968615767,3937313,False,f,49,False,,665494293,463192529,124588946,citizen_group_50
1325,943014821,5505924,True,f,23,False,,343072041,791449564,901816139,terror_group_68
1326,525781594,2358418,False,m,55,False,,0,0,0,citizen_group_134
1327,298638887,3557288,False,f,45,False,,0,485635754,324749070,terror_group_50
1328,106360227,6417859,False,f,53,False,,0,0,558092233,citizen_group_189
1329,855540652,9397308,False,f,42,False,,665310441,551953975,295210823,citizen_group_52
1330,435874485,3932664,False,f,46,False,,839099020,951349993,466976561,citizen_group_6
1331,160740955,3847238,False,m,41,False,,339086894,811885256,949252709,citizen_group_70
1332,884960578,1431226,False,m,37,False,,602795933,292379171,496924258,terror_group_25
1333,157090400,5215107,False,f,71,False,,0,0,0,citizen_group_218
1334,572897074,8493415,True,m,26,False,,300258479,707743619,161532590,terror_group_39
1335,221050545,7744241,False,m,64,False,,0,0,155660970,terror_group_14
1336,588893934,8716475,False,m,14,False,,446831628,174531104,671245907,citizen_group_204
1337,581906167,4027433,False,m,69,False,,0,0,256333906,citizen_group_51
1338,665330782,1197627,False,m,17,False,,102368150,716045474,686335201,citizen_group_190
1339,885381005,9753620,False,f,72,False,,0,0,0,citizen_group_48
1340,911030223,3739567,False,m,58,False,,0,0,391609652,citizen_group_135
